id,name,plant_name,plant_id
1828782,INV01_SCB12,HAPASAR,1559894
1828783,INV01_SCB13,HAPASAR,1559894
1828784,INV01_SCB14,HAPASAR,1559894
1828785,INV02_SCB01,HAPASAR,1559894
1828786,INV02_SCB02,HAPASAR,1559894
1828787,INV02_SCB03,HAPASAR,1559894
1828788,INV02_SCB04,HAPASAR,1559894
1828789,INV02_SCB05,HAPASAR,1559894
1828790,INV02_SCB06,HAPASAR,1559894
1828791,INV02_SCB07,HAPASAR,1559894
1828792,INV02_SCB08,HAPASAR,1559894
1828793,INV02_SCB09,HAPASAR,1559894
1828794,INV02_SCB10,HAPASAR,1559894
1828795,INV02_SCB11,HAPASAR,1559894
1828796,INV02_SCB12,HAPASAR,1559894
1828797,INV02_SCB13,HAPASAR,1559894
1828798,INV02_SCB14,HAPASAR,1559894
1828799,INV03_SCB01,HAPASAR,1559894
1828800,INV03_SCB02,HAPASAR,1559894
1828801,INV03_SCB03,HAPASAR,1559894
1828802,INV03_SCB04,HAPASAR,1559894
1828803,INV03_SCB05,HAPASAR,1559894
1828804,INV03_SCB06,HAPASAR,1559894
1828805,INV03_SCB07,HAPASAR,1559894
1828806,INV03_SCB08,HAPASAR,1559894
1828807,INV03_SCB09,HAPASAR,1559894
1828808,INV03_SCB10,HAPASAR,1559894
1828809,INV03_SCB11,HAPASAR,1559894
1828810,INV03_SCB12,HAPASAR,1559894
1828811,INV03_SCB13,HAPASAR,1559894
1828812,INV03_SCB14,HAPASAR,1559894
1828813,INV04_SCB01,HAPASAR,1559894
1828814,INV04_SCB02,HAPASAR,1559894
1828815,INV04_SCB03,HAPASAR,1559894
1828816,INV04_SCB04,HAPASAR,1559894
1828817,INV04_SCB05,HAPASAR,1559894
1828818,INV04_SCB06,HAPASAR,1559894
1828819,INV04_SCB07,HAPASAR,1559894
1828820,INV04_SCB08,HAPASAR,1559894
1828821,INV04_SCB09,HAPASAR,1559894
1828822,INV04_SCB10,HAPASAR,1559894
1828823,INV04_SCB11,HAPASAR,1559894
1828824,INV04_SCB12,HAPASAR,1559894
1828825,INV04_SCB13,HAPASAR,1559894
1828826,INV04_SCB14,HAPASAR,1559894
1828827,INV01_SCB01,HAPASAR,1559894
1828828,INV01_SCB02,HAPASAR,1559894
1828829,INV01_SCB03,HAPASAR,1559894
1828830,INV01_SCB04,HAPASAR,1559894
1828831,INV01_SCB05,HAPASAR,1559894
1828832,INV01_SCB06,HAPASAR,1559894
1828833,INV01_SCB07,HAPASAR,1559894
1828834,INV01_SCB08,HAPASAR,1559894
1828835,INV01_SCB09,HAPASAR,1559894
1828836,INV01_SCB10,HAPASAR,1559894
1828837,INV01_SCB11,HAPASAR,1559894
1828838,INV01_SCB12,HAPASAR,1559894
1828839,INV01_SCB13,HAPASAR,1559894
1828840,INV01_SCB14,HAPASAR,1559894
1828841,INV02_SCB01,HAPASAR,1559894
1828842,INV02_SCB02,HAPASAR,1559894
1828843,INV02_SCB03,HAPASAR,1559894
1828844,INV02_SCB04,HAPASAR,1559894
1828845,INV02_SCB05,HAPASAR,1559894
1828846,INV02_SCB06,HAPASAR,1559894
1828847,INV02_SCB07,HAPASAR,1559894
1828848,INV02_SCB08,HAPASAR,1559894
1828849,INV02_SCB09,HAPASAR,1559894
1828850,INV02_SCB10,HAPASAR,1559894
1828851,INV02_SCB11,HAPASAR,1559894
1828852,INV02_SCB12,HAPASAR,1559894
1828853,INV02_SCB13,HAPASAR,1559894
1828854,INV02_SCB14,HAPASAR,1559894
1828855,INV03_SCB01,HAPASAR,1559894
1828856,INV03_SCB02,HAPASAR,1559894
1828857,INV03_SCB03,HAPASAR,1559894
1828858,INV03_SCB04,HAPASAR,1559894
1828859,INV03_SCB05,HAPASAR,1559894
1828860,INV03_SCB06,HAPASAR,1559894
1828861,INV03_SCB07,HAPASAR,1559894
1828862,INV03_SCB08,HAPASAR,1559894
1828863,INV03_SCB09,HAPASAR,1559894
1828864,INV03_SCB10,HAPASAR,1559894
1828865,INV03_SCB11,HAPASAR,1559894
1828866,INV03_SCB12,HAPASAR,1559894
1828867,INV03_SCB13,HAPASAR,1559894
1828868,INV03_SCB14,HAPASAR,1559894
1828869,INV04_SCB01,HAPASAR,1559894
1828870,INV04_SCB02,HAPASAR,1559894
1828871,INV04_SCB03,HAPASAR,1559894
1828872,INV04_SCB04,HAPASAR,1559894
1828873,INV04_SCB05,HAPASAR,1559894
1828874,INV04_SCB06,HAPASAR,1559894
1828875,INV04_SCB07,HAPASAR,1559894
1828876,INV04_SCB08,HAPASAR,1559894
1828877,INV04_SCB09,HAPASAR,1559894
1828878,INV04_SCB10,HAPASAR,1559894
1828879,INV04_SCB11,HAPASAR,1559894
1828880,INV04_SCB12,HAPASAR,1559894
1828881,INV04_SCB13,HAPASAR,1559894
1828882,INV04_SCB14,HAPASAR,1559894
1828883,INV01_SCB01,HAPASAR,1559894
1828884,INV01_SCB02,HAPASAR,1559894
1828885,INV01_SCB03,HAPASAR,1559894
1828886,INV01_SCB04,HAPASAR,1559894
1828887,INV01_SCB05,HAPASAR,1559894
1828888,INV01_SCB06,HAPASAR,1559894
1828889,INV01_SCB07,HAPASAR,1559894
1828890,INV01_SCB08,HAPASAR,1559894
1828891,INV01_SCB09,HAPASAR,1559894
1828892,INV01_SCB10,HAPASAR,1559894
1828893,INV01_SCB11,HAPASAR,1559894
1828894,INV01_SCB12,HAPASAR,1559894
1828895,INV01_SCB13,HAPASAR,1559894
1828896,INV01_SCB14,HAPASAR,1559894
1828897,INV02_SCB01,HAPASAR,1559894
1828898,INV02_SCB02,HAPASAR,1559894
1828899,INV02_SCB03,HAPASAR,1559894
1828900,INV02_SCB04,HAPASAR,1559894
1828901,INV02_SCB05,HAPASAR,1559894
1828902,INV02_SCB06,HAPASAR,1559894
1828903,INV02_SCB07,HAPASAR,1559894
1828904,INV02_SCB08,HAPASAR,1559894
1828905,INV02_SCB09,HAPASAR,1559894
1828906,INV02_SCB10,HAPASAR,1559894
1828907,INV02_SCB11,HAPASAR,1559894
1828908,INV02_SCB12,HAPASAR,1559894
1828909,INV02_SCB13,HAPASAR,1559894
1828910,INV02_SCB14,HAPASAR,1559894
1828911,INV03_SCB01,HAPASAR,1559894
1828912,INV03_SCB02,HAPASAR,1559894
1828913,INV03_SCB03,HAPASAR,1559894
1828914,INV03_SCB04,HAPASAR,1559894
1828915,INV03_SCB05,HAPASAR,1559894
1828916,INV03_SCB06,HAPASAR,1559894
1828917,INV03_SCB07,HAPASAR,1559894
1828918,INV03_SCB08,HAPASAR,1559894
1828919,INV03_SCB09,HAPASAR,1559894
1828920,INV03_SCB10,HAPASAR,1559894
1828921,INV03_SCB11,HAPASAR,1559894
1828922,INV03_SCB12,HAPASAR,1559894
1828923,INV03_SCB13,HAPASAR,1559894
1828924,INV03_SCB14,HAPASAR,1559894
1828925,INV04_SCB01,HAPASAR,1559894
1828926,INV04_SCB02,HAPASAR,1559894
1828927,INV04_SCB03,HAPASAR,1559894
1828928,INV04_SCB04,HAPASAR,1559894
1828929,INV04_SCB05,HAPASAR,1559894
1828930,INV04_SCB06,HAPASAR,1559894
1828931,INV04_SCB07,HAPASAR,1559894
1828932,INV04_SCB08,HAPASAR,1559894
1828933,INV04_SCB09,HAPASAR,1559894
1828934,INV04_SCB10,HAPASAR,1559894
1828935,INV04_SCB11,HAPASAR,1559894
1828936,INV04_SCB12,HAPASAR,1559894
1828937,INV04_SCB13,HAPASAR,1559894
1828938,INV04_SCB14,HAPASAR,1559894
1828939,INV01_SCB01,HAPASAR,1559894
1828940,INV01_SCB02,HAPASAR,1559894
1828941,INV01_SCB03,HAPASAR,1559894
1828942,INV01_SCB04,HAPASAR,1559894
1828943,INV01_SCB05,HAPASAR,1559894
1828944,INV01_SCB06,HAPASAR,1559894
1828945,INV01_SCB07,HAPASAR,1559894
1828946,INV01_SCB08,HAPASAR,1559894
1828947,INV01_SCB09,HAPASAR,1559894
1828948,INV01_SCB10,HAPASAR,1559894
1828949,INV01_SCB11,HAPASAR,1559894
1828950,INV01_SCB12,HAPASAR,1559894
1828951,INV01_SCB13,HAPASAR,1559894
1828952,INV01_SCB14,HAPASAR,1559894
1828953,INV02_SCB01,HAPASAR,1559894
1828954,INV02_SCB02,HAPASAR,1559894
1828955,INV02_SCB03,HAPASAR,1559894
1828956,INV02_SCB04,HAPASAR,1559894
1828957,INV02_SCB05,HAPASAR,1559894
1828958,INV02_SCB06,HAPASAR,1559894
1828959,INV02_SCB07,HAPASAR,1559894
1828960,INV02_SCB08,HAPASAR,1559894
1828961,INV02_SCB09,HAPASAR,1559894
1828962,INV02_SCB10,HAPASAR,1559894
1828963,INV02_SCB11,HAPASAR,1559894
1828964,INV02_SCB12,HAPASAR,1559894
1828965,INV02_SCB13,HAPASAR,1559894
1828966,INV02_SCB14,HAPASAR,1559894
1828967,INV03_SCB01,HAPASAR,1559894
1828968,INV03_SCB02,HAPASAR,1559894
1828969,INV03_SCB03,HAPASAR,1559894
1828970,INV03_SCB04,HAPASAR,1559894
1828971,INV03_SCB05,HAPASAR,1559894
1828972,INV03_SCB06,HAPASAR,1559894
1828973,INV03_SCB07,HAPASAR,1559894
1828974,INV03_SCB08,HAPASAR,1559894
1828975,INV03_SCB09,HAPASAR,1559894
1828976,INV03_SCB10,HAPASAR,1559894
1828977,INV03_SCB11,HAPASAR,1559894
1828978,INV03_SCB12,HAPASAR,1559894
1828979,INV03_SCB13,HAPASAR,1559894
1828980,INV03_SCB14,HAPASAR,1559894
1828981,INV04_SCB01,HAPASAR,1559894
1828982,INV04_SCB02,HAPASAR,1559894
1828983,INV04_SCB03,HAPASAR,1559894
1828984,INV04_SCB04,HAPASAR,1559894
1828985,INV04_SCB05,HAPASAR,1559894
1828986,INV04_SCB06,HAPASAR,1559894
1828987,INV04_SCB07,HAPASAR,1559894
1828988,INV04_SCB08,HAPASAR,1559894
1828989,INV04_SCB09,HAPASAR,1559894
1828990,INV04_SCB10,HAPASAR,1559894
1828991,INV04_SCB11,HAPASAR,1559894
1828992,INV04_SCB12,HAPASAR,1559894
1828993,INV04_SCB13,HAPASAR,1559894
1828994,INV04_SCB14,HAPASAR,1559894
1828995,INV01_SCB01,HAPASAR,1559894
1828996,INV01_SCB02,HAPASAR,1559894
1828997,INV01_SCB03,HAPASAR,1559894
1828998,INV01_SCB04,HAPASAR,1559894
1828999,INV01_SCB05,HAPASAR,1559894
1829000,INV01_SCB06,HAPASAR,1559894
1829001,INV01_SCB07,HAPASAR,1559894
1829002,INV01_SCB08,HAPASAR,1559894
1829003,INV01_SCB09,HAPASAR,1559894
1829004,INV01_SCB10,HAPASAR,1559894
1829005,INV01_SCB11,HAPASAR,1559894
1829006,INV01_SCB12,HAPASAR,1559894
1829007,INV01_SCB13,HAPASAR,1559894
1829008,INV01_SCB14,HAPASAR,1559894
1829009,INV02_SCB01,HAPASAR,1559894
1829010,INV02_SCB02,HAPASAR,1559894
1829011,INV02_SCB03,HAPASAR,1559894
1829012,INV02_SCB04,HAPASAR,1559894
1829013,INV02_SCB05,HAPASAR,1559894
1829014,INV02_SCB06,HAPASAR,1559894
1829015,INV02_SCB07,HAPASAR,1559894
1829016,INV02_SCB08,HAPASAR,1559894
1829017,INV02_SCB09,HAPASAR,1559894
1829018,INV02_SCB10,HAPASAR,1559894
1829019,INV02_SCB11,HAPASAR,1559894
1829020,INV02_SCB12,HAPASAR,1559894
1829021,INV02_SCB13,HAPASAR,1559894
1829022,INV02_SCB14,HAPASAR,1559894
1829023,INV03_SCB01,HAPASAR,1559894
1829024,INV03_SCB02,HAPASAR,1559894
1829025,INV03_SCB03,HAPASAR,1559894
1829026,INV03_SCB04,HAPASAR,1559894
1829027,INV03_SCB05,HAPASAR,1559894
1829028,INV03_SCB06,HAPASAR,1559894
1829029,INV03_SCB07,HAPASAR,1559894
1829030,INV03_SCB08,HAPASAR,1559894
1829031,INV03_SCB09,HAPASAR,1559894
1829032,INV03_SCB10,HAPASAR,1559894
1829033,INV03_SCB11,HAPASAR,1559894
1829034,INV03_SCB12,HAPASAR,1559894
1829035,INV03_SCB13,HAPASAR,1559894
1829036,INV03_SCB14,HAPASAR,1559894
1829037,INV04_SCB01,HAPASAR,1559894
1829038,INV04_SCB02,HAPASAR,1559894
1829039,INV04_SCB03,HAPASAR,1559894
1829040,INV04_SCB04,HAPASAR,1559894
1829041,INV04_SCB05,HAPASAR,1559894
1829042,INV04_SCB06,HAPASAR,1559894
1829043,INV04_SCB07,HAPASAR,1559894
1829044,INV04_SCB08,HAPASAR,1559894
1829045,INV04_SCB09,HAPASAR,1559894
1829046,INV04_SCB10,HAPASAR,1559894
1829047,INV04_SCB11,HAPASAR,1559894
1829048,INV04_SCB12,HAPASAR,1559894
1829049,INV04_SCB13,HAPASAR,1559894
1829050,INV04_SCB14,HAPASAR,1559894
1829051,INV01_SCB01,HAPASAR,1559894
1829052,INV01_SCB02,HAPASAR,1559894
1829053,INV01_SCB03,HAPASAR,1559894
1829054,INV01_SCB04,HAPASAR,1559894
1829055,INV01_SCB05,HAPASAR,1559894
1829056,INV01_SCB06,HAPASAR,1559894
1829057,INV01_SCB07,HAPASAR,1559894
1829058,INV01_SCB08,HAPASAR,1559894
1829059,INV01_SCB09,HAPASAR,1559894
1829060,INV01_SCB10,HAPASAR,1559894
1829061,INV01_SCB11,HAPASAR,1559894
1829062,INV01_SCB12,HAPASAR,1559894
1829063,INV01_SCB13,HAPASAR,1559894
1829064,INV01_SCB14,HAPASAR,1559894
1829065,INV02_SCB01,HAPASAR,1559894
1829066,INV02_SCB02,HAPASAR,1559894
1829067,INV02_SCB03,HAPASAR,1559894
1829068,INV02_SCB04,HAPASAR,1559894
1829069,INV02_SCB05,HAPASAR,1559894
1829070,INV02_SCB06,HAPASAR,1559894
1829071,INV02_SCB07,HAPASAR,1559894
1829072,INV02_SCB08,HAPASAR,1559894
1829073,INV02_SCB09,HAPASAR,1559894
1829074,INV02_SCB10,HAPASAR,1559894
1829075,INV02_SCB11,HAPASAR,1559894
1829076,INV02_SCB12,HAPASAR,1559894
1829077,INV02_SCB13,HAPASAR,1559894
1829078,INV02_SCB14,HAPASAR,1559894
1829079,INV03_SCB01,HAPASAR,1559894
1829080,INV03_SCB02,HAPASAR,1559894
1829081,INV03_SCB03,HAPASAR,1559894
1829082,INV03_SCB04,HAPASAR,1559894
1829083,INV03_SCB05,HAPASAR,1559894
1829084,INV03_SCB06,HAPASAR,1559894
1829085,INV03_SCB07,HAPASAR,1559894
1829086,INV03_SCB08,HAPASAR,1559894
1829087,INV03_SCB09,HAPASAR,1559894
1829088,INV03_SCB10,HAPASAR,1559894
1829089,INV03_SCB11,HAPASAR,1559894
1829090,INV03_SCB12,HAPASAR,1559894
1829091,INV03_SCB13,HAPASAR,1559894
1829092,INV03_SCB14,HAPASAR,1559894
1829093,INV04_SCB01,HAPASAR,1559894
1829094,INV04_SCB02,HAPASAR,1559894
1829095,INV04_SCB03,HAPASAR,1559894
1829096,INV04_SCB04,HAPASAR,1559894
1829097,INV04_SCB05,HAPASAR,1559894
1829098,INV04_SCB06,HAPASAR,1559894
1829099,INV04_SCB07,HAPASAR,1559894
1829100,INV04_SCB08,HAPASAR,1559894
1829101,INV04_SCB09,HAPASAR,1559894
1829102,INV04_SCB10,HAPASAR,1559894
1829103,INV04_SCB11,HAPASAR,1559894
1829104,INV04_SCB12,HAPASAR,1559894
1829105,INV04_SCB13,HAPASAR,1559894
1829106,INV04_SCB14,HAPASAR,1559894
1829107,INV01_SCB01,HAPASAR,1559894
1829108,INV01_SCB02,HAPASAR,1559894
1829109,INV01_SCB03,HAPASAR,1559894
1829110,INV01_SCB04,HAPASAR,1559894
1829111,INV01_SCB05,HAPASAR,1559894
1829112,INV01_SCB06,HAPASAR,1559894
1829113,INV01_SCB07,HAPASAR,1559894
1829114,INV01_SCB08,HAPASAR,1559894
1829115,INV01_SCB09,HAPASAR,1559894
1829116,INV01_SCB10,HAPASAR,1559894
1829117,INV01_SCB11,HAPASAR,1559894
1829118,INV01_SCB12,HAPASAR,1559894
1829119,INV01_SCB13,HAPASAR,1559894
1829120,INV01_SCB14,HAPASAR,1559894
1829121,INV02_SCB01,HAPASAR,1559894
1829122,INV02_SCB02,HAPASAR,1559894
1829123,INV02_SCB03,HAPASAR,1559894
1829124,INV02_SCB04,HAPASAR,1559894
1829125,INV02_SCB05,HAPASAR,1559894
1829126,INV02_SCB06,HAPASAR,1559894
1829127,INV02_SCB07,HAPASAR,1559894
1829128,INV02_SCB08,HAPASAR,1559894
1829129,INV02_SCB09,HAPASAR,1559894
1829130,INV02_SCB10,HAPASAR,1559894
1829131,INV02_SCB11,HAPASAR,1559894
1829132,INV02_SCB12,HAPASAR,1559894
1829133,INV02_SCB13,HAPASAR,1559894
1829134,INV02_SCB14,HAPASAR,1559894
1829135,INV03_SCB01,HAPASAR,1559894
1829136,INV03_SCB02,HAPASAR,1559894
1829137,INV03_SCB03,HAPASAR,1559894
1829138,INV03_SCB04,HAPASAR,1559894
1829139,INV03_SCB05,HAPASAR,1559894
1829140,INV03_SCB06,HAPASAR,1559894
1829141,INV03_SCB07,HAPASAR,1559894
1829142,INV03_SCB08,HAPASAR,1559894
1829143,INV03_SCB09,HAPASAR,1559894
1829144,INV03_SCB10,HAPASAR,1559894
1829145,INV03_SCB11,HAPASAR,1559894
1829146,INV03_SCB12,HAPASAR,1559894
1829147,INV03_SCB13,HAPASAR,1559894
1829148,INV03_SCB14,HAPASAR,1559894
1829149,INV04_SCB01,HAPASAR,1559894
1829150,INV04_SCB02,HAPASAR,1559894
1829151,INV04_SCB03,HAPASAR,1559894
1829152,INV04_SCB04,HAPASAR,1559894
1829153,INV04_SCB05,HAPASAR,1559894
1829154,INV04_SCB06,HAPASAR,1559894
1829155,INV04_SCB07,HAPASAR,1559894
1829156,INV04_SCB08,HAPASAR,1559894
1829157,INV04_SCB09,HAPASAR,1559894
1829158,INV04_SCB10,HAPASAR,1559894
1829159,INV04_SCB11,HAPASAR,1559894
1829160,INV04_SCB12,HAPASAR,1559894
1829161,INV04_SCB13,HAPASAR,1559894
1829162,INV04_SCB14,HAPASAR,1559894
1829163,INV01_SCB01,HAPASAR,1559894
1829164,INV01_SCB02,HAPASAR,1559894
1829165,INV01_SCB03,HAPASAR,1559894
1829166,INV01_SCB04,HAPASAR,1559894
1829167,INV01_SCB05,HAPASAR,1559894
1829168,INV01_SCB06,HAPASAR,1559894
1829169,INV01_SCB07,HAPASAR,1559894
1829170,INV01_SCB08,HAPASAR,1559894
1829171,INV01_SCB09,HAPASAR,1559894
1829172,INV01_SCB10,HAPASAR,1559894
1829173,INV01_SCB11,HAPASAR,1559894
1829174,INV01_SCB12,HAPASAR,1559894
1829175,INV01_SCB13,HAPASAR,1559894
1829176,INV01_SCB14,HAPASAR,1559894
1829177,INV02_SCB01,HAPASAR,1559894
1829178,INV02_SCB02,HAPASAR,1559894
1829179,INV02_SCB03,HAPASAR,1559894
1829180,INV02_SCB04,HAPASAR,1559894
1829181,INV02_SCB05,HAPASAR,1559894
1829182,INV02_SCB06,HAPASAR,1559894
1829183,INV02_SCB07,HAPASAR,1559894
1829184,INV02_SCB08,HAPASAR,1559894
1829185,INV02_SCB09,HAPASAR,1559894
1829186,INV02_SCB10,HAPASAR,1559894
1829187,INV02_SCB11,HAPASAR,1559894
1829188,INV02_SCB12,HAPASAR,1559894
1829189,INV02_SCB13,HAPASAR,1559894
1829190,INV02_SCB14,HAPASAR,1559894
1829191,INV03_SCB01,HAPASAR,1559894
1829192,INV03_SCB02,HAPASAR,1559894
1829193,INV03_SCB03,HAPASAR,1559894
1829194,INV03_SCB04,HAPASAR,1559894
1829195,INV03_SCB05,HAPASAR,1559894
1829196,INV03_SCB06,HAPASAR,1559894
1829197,INV03_SCB07,HAPASAR,1559894
1829198,INV03_SCB08,HAPASAR,1559894
1829199,INV03_SCB09,HAPASAR,1559894
1829200,INV03_SCB10,HAPASAR,1559894
1829201,INV03_SCB11,HAPASAR,1559894
1829202,INV03_SCB12,HAPASAR,1559894
1829203,INV03_SCB13,HAPASAR,1559894
1829204,INV03_SCB14,HAPASAR,1559894
1829205,INV04_SCB01,HAPASAR,1559894
1829206,INV04_SCB02,HAPASAR,1559894
1829207,INV04_SCB03,HAPASAR,1559894
1829208,INV04_SCB04,HAPASAR,1559894
1829209,INV04_SCB05,HAPASAR,1559894
1829210,INV04_SCB06,HAPASAR,1559894
1829211,INV04_SCB07,HAPASAR,1559894
1829212,INV04_SCB08,HAPASAR,1559894
1829213,INV04_SCB09,HAPASAR,1559894
1829214,INV04_SCB10,HAPASAR,1559894
1829215,INV04_SCB11,HAPASAR,1559894
1829216,INV04_SCB12,HAPASAR,1559894
1829217,INV04_SCB13,HAPASAR,1559894
1829218,INV04_SCB14,HAPASAR,1559894
1829219,INV01_SCB01,HAPASAR,1559894
1829220,INV01_SCB02,HAPASAR,1559894
1829221,INV01_SCB03,HAPASAR,1559894
1829222,INV01_SCB04,HAPASAR,1559894
1829223,INV01_SCB05,HAPASAR,1559894
1829224,INV01_SCB06,HAPASAR,1559894
1829225,INV01_SCB07,HAPASAR,1559894
1829226,INV01_SCB08,HAPASAR,1559894
1829227,INV01_SCB09,HAPASAR,1559894
1829228,INV01_SCB10,HAPASAR,1559894
1829229,INV01_SCB11,HAPASAR,1559894
1829230,INV01_SCB12,HAPASAR,1559894
1829231,INV01_SCB13,HAPASAR,1559894
1829232,INV01_SCB14,HAPASAR,1559894
1829233,INV02_SCB01,HAPASAR,1559894
1829234,INV02_SCB02,HAPASAR,1559894
1829235,INV02_SCB03,HAPASAR,1559894
1829236,INV02_SCB04,HAPASAR,1559894
1829237,INV02_SCB05,HAPASAR,1559894
1829238,INV02_SCB06,HAPASAR,1559894
1829239,INV02_SCB07,HAPASAR,1559894
1829240,INV02_SCB08,HAPASAR,1559894
1829241,INV02_SCB09,HAPASAR,1559894
1829242,INV02_SCB10,HAPASAR,1559894
1829243,INV02_SCB11,HAPASAR,1559894
1829244,INV02_SCB12,HAPASAR,1559894
1829245,INV02_SCB13,HAPASAR,1559894
1829246,INV02_SCB14,HAPASAR,1559894
1829247,INV03_SCB01,HAPASAR,1559894
1829248,INV03_SCB02,HAPASAR,1559894
1829249,INV03_SCB03,HAPASAR,1559894
1829250,INV03_SCB04,HAPASAR,1559894
1829251,INV03_SCB05,HAPASAR,1559894
1829252,INV03_SCB06,HAPASAR,1559894
1829253,INV03_SCB07,HAPASAR,1559894
1829254,INV03_SCB08,HAPASAR,1559894
1829255,INV03_SCB09,HAPASAR,1559894
1829256,INV03_SCB10,HAPASAR,1559894
1829257,INV03_SCB11,HAPASAR,1559894
1829258,INV03_SCB12,HAPASAR,1559894
1829259,INV03_SCB13,HAPASAR,1559894
1829260,INV03_SCB14,HAPASAR,1559894
1829261,INV04_SCB01,HAPASAR,1559894
1829262,INV04_SCB02,HAPASAR,1559894
1829263,INV04_SCB03,HAPASAR,1559894
1829264,INV04_SCB04,HAPASAR,1559894
1829265,INV04_SCB05,HAPASAR,1559894
1829266,INV04_SCB06,HAPASAR,1559894
1829267,INV04_SCB07,HAPASAR,1559894
1829268,INV04_SCB08,HAPASAR,1559894
1829269,INV04_SCB09,HAPASAR,1559894
1829270,INV04_SCB10,HAPASAR,1559894
1829271,INV04_SCB11,HAPASAR,1559894
1829272,INV04_SCB12,HAPASAR,1559894
1829273,INV04_SCB13,HAPASAR,1559894
1829274,INV04_SCB14,HAPASAR,1559894
1829275,INV01_SCB01,HAPASAR,1559894
1829276,INV01_SCB02,HAPASAR,1559894
1829277,INV01_SCB03,HAPASAR,1559894
1829278,INV01_SCB04,HAPASAR,1559894
1829279,INV01_SCB05,HAPASAR,1559894
1829280,INV01_SCB06,HAPASAR,1559894
1829281,INV01_SCB07,HAPASAR,1559894
1829282,INV01_SCB08,HAPASAR,1559894
1829283,INV01_SCB09,HAPASAR,1559894
1829284,INV01_SCB10,HAPASAR,1559894
1829285,INV01_SCB11,HAPASAR,1559894
1829286,INV01_SCB12,HAPASAR,1559894
1829287,INV01_SCB13,HAPASAR,1559894
1829288,INV01_SCB14,HAPASAR,1559894
1829289,INV02_SCB01,HAPASAR,1559894
1829290,INV02_SCB02,HAPASAR,1559894
1829291,INV02_SCB03,HAPASAR,1559894
1829292,INV02_SCB04,HAPASAR,1559894
1829293,INV02_SCB05,HAPASAR,1559894
1829294,INV02_SCB06,HAPASAR,1559894
1829295,INV02_SCB07,HAPASAR,1559894
1829296,INV02_SCB08,HAPASAR,1559894
1829297,INV02_SCB09,HAPASAR,1559894
1829298,INV02_SCB10,HAPASAR,1559894
1829299,INV02_SCB11,HAPASAR,1559894
1829300,INV02_SCB12,HAPASAR,1559894
1829301,INV02_SCB13,HAPASAR,1559894
1829302,INV02_SCB14,HAPASAR,1559894
1829303,INV03_SCB01,HAPASAR,1559894
1829304,INV03_SCB02,HAPASAR,1559894
1829305,INV03_SCB03,HAPASAR,1559894
1829306,INV03_SCB04,HAPASAR,1559894
1829307,INV03_SCB05,HAPASAR,1559894
1829308,INV03_SCB06,HAPASAR,1559894
1829309,INV03_SCB07,HAPASAR,1559894
1829310,INV03_SCB08,HAPASAR,1559894
1829311,INV03_SCB09,HAPASAR,1559894
1829312,INV03_SCB10,HAPASAR,1559894
1829313,INV03_SCB11,HAPASAR,1559894
1829314,INV03_SCB12,HAPASAR,1559894
1829315,INV03_SCB13,HAPASAR,1559894
1829316,INV03_SCB14,HAPASAR,1559894
1829317,INV04_SCB01,HAPASAR,1559894
1829318,INV04_SCB02,HAPASAR,1559894
1829319,INV04_SCB03,HAPASAR,1559894
1829320,INV04_SCB04,HAPASAR,1559894
1829321,INV04_SCB05,HAPASAR,1559894
1829322,INV04_SCB06,HAPASAR,1559894
1829323,INV04_SCB07,HAPASAR,1559894
1829324,INV04_SCB08,HAPASAR,1559894
1829325,INV04_SCB09,HAPASAR,1559894
1829326,INV04_SCB10,HAPASAR,1559894
1829327,INV04_SCB11,HAPASAR,1559894
1829328,INV04_SCB12,HAPASAR,1559894
1829329,INV04_SCB13,HAPASAR,1559894
1829330,INV04_SCB14,HAPASAR,1559894
1829331,INV01_SCB01,HAPASAR,1559894
1829332,INV01_SCB02,HAPASAR,1559894
1829333,INV01_SCB03,HAPASAR,1559894
1829334,INV01_SCB04,HAPASAR,1559894
1829335,INV01_SCB05,HAPASAR,1559894
1829336,INV01_SCB06,HAPASAR,1559894
1829337,INV01_SCB07,HAPASAR,1559894
1829338,INV01_SCB08,HAPASAR,1559894
1829339,INV01_SCB09,HAPASAR,1559894
1829340,INV01_SCB10,HAPASAR,1559894
1829341,INV01_SCB11,HAPASAR,1559894
1829342,INV01_SCB12,HAPASAR,1559894
1829343,INV01_SCB13,HAPASAR,1559894
1829344,INV01_SCB14,HAPASAR,1559894
1829345,INV02_SCB01,HAPASAR,1559894
1829346,INV02_SCB02,HAPASAR,1559894
1829347,INV02_SCB03,HAPASAR,1559894
1829348,INV02_SCB04,HAPASAR,1559894
1829349,INV02_SCB05,HAPASAR,1559894
1829350,INV02_SCB06,HAPASAR,1559894
1829351,INV02_SCB07,HAPASAR,1559894
1829352,INV02_SCB08,HAPASAR,1559894
1829353,INV02_SCB09,HAPASAR,1559894
1829354,INV02_SCB10,HAPASAR,1559894
1829355,INV02_SCB11,HAPASAR,1559894
1829356,INV02_SCB12,HAPASAR,1559894
1829357,INV02_SCB13,HAPASAR,1559894
1829358,INV02_SCB14,HAPASAR,1559894
1829359,INV03_SCB01,HAPASAR,1559894
1829360,INV03_SCB02,HAPASAR,1559894
1829361,INV03_SCB03,HAPASAR,1559894
1829362,INV03_SCB04,HAPASAR,1559894
1829363,INV03_SCB05,HAPASAR,1559894
